,SKU,Quantity,Service Level,Turnaround,Price,Paper Type,Sides Printed,Size
370,FL-170S-XL-44,250,saver,4,32.19,170gsilk,bothsides,xlong
371,FL-170S-XL-44,250,standard,2,36.79,170gsilk,bothsides,xlong
372,FL-170S-XL-44,250,express,0,41.39,170gsilk,bothsides,xlong
373,FL-170S-A4-40,250,express,0,39.72,170gsilk,oneside,a4
374,FL-170S-A4-40,250,standard,2,34.31,170gsilk,oneside,a4
375,FL-170S-A6-44,250,express,0,20.68,170gsilk,bothsides,a6
376,FL-170S-A6-44,250,standard,2,18.8,170gsilk,bothsides,a6
377,FL-170S-A6-44,250,saver,4,16.96,170gsilk,bothsides,a6
378,FL-170S-VM-44,250,saver,4,24.66,170gsilk,bothsides,carremedium
379,FL-170S-US-44,250,saver,4,17.85,170gsilk,bothsides,us
380,FL-170S-VK-44,250,saver,4,17.86,170gsilk,bothsides,carresmall
381,FL-170S-VK-44,250,standard,2,18.8,170gsilk,bothsides,carresmall
382,FL-170S-VK-44,250,express,0,21.4,170gsilk,bothsides,carresmall
383,FL-170S-VM-44,250,express,0,30.06,170gsilk,bothsides,carremedium
384,FL-170S-A7-40,250,standard,2,14.19,170gsilk,oneside,a7
385,FL-170S-A7-40,250,express,0,16.44,170gsilk,oneside,a7
386,FL-170S-AL-40,250,express,0,28.51,170gsilk,oneside,along
387,FL-170S-AL-40,250,standard,2,23.91,170gsilk,oneside,along
388,FL-170S-AL-40,250,saver,4,19.31,170gsilk,oneside,along
389,FL-170S-A5-44,250,express,0,31.63,170gsilk,bothsides,a5
390,FL-170S-A5-44,250,standard,2,27.31,170gsilk,bothsides,a5
391,FL-170S-A5-44,250,saver,4,25.95,170gsilk,bothsides,a5
392,FL-170S-A4-44,250,standard,2,39.59,170gsilk,bothsides,a4
393,FL-170S-A4-44,250,saver,4,35.71,170gsilk,bothsides,a4
394,FL-170S-A4-44,250,express,0,43.55,170gsilk,bothsides,a4
395,FL-170S-VG-40,250,express,0,37.74,170gsilk,oneside,carrelarge
396,FL-170S-VG-40,250,standard,2,32.59,170gsilk,oneside,carrelarge
397,FL-170S-VG-40,250,saver,4,30.97,170gsilk,oneside,carrelarge
398,FL-170S-AL-44,250,saver,4,22.99,170gsilk,bothsides,along
399,FL-170S-AL-44,250,standard,2,27.59,170gsilk,bothsides,along
400,FL-170S-AL-44,250,express,0,32.19,170gsilk,bothsides,along
401,FL-170S-A7-44,250,saver,4,15.17,170gsilk,bothsides,a7
402,FL-170S-A7-44,250,standard,2,16.26,170gsilk,bothsides,a7
403,FL-170S-A7-44,250,express,0,18.5,170gsilk,bothsides,a7
404,FL-170S-XL-40,250,saver,4,25.29,170gsilk,oneside,xlong
405,FL-170S-XL-40,250,express,0,34.49,170gsilk,oneside,xlong
406,FL-170S-XL-40,250,standard,2,29.89,170gsilk,oneside,xlong
407,FL-170S-VG-44,250,saver,4,36.45,170gsilk,bothsides,carrelarge
408,FL-170S-A6-40,250,express,0,19.65,170gsilk,oneside,a6
409,FL-170S-VG-44,250,standard,2,39.59,170gsilk,bothsides,carrelarge
410,FL-170S-A5-40,250,saver,4,24.54,170gsilk,oneside,a5
411,FL-170S-A5-40,250,standard,2,27.19,170gsilk,oneside,a5
412,FL-170S-A5-40,250,express,0,29.94,170gsilk,oneside,a5
413,FL-170S-VK-40,250,saver,4,16.97,170gsilk,oneside,carresmall
414,FL-170S-VK-40,250,standard,2,17.86,170gsilk,oneside,carresmall
415,FL-170S-VK-40,250,express,0,19.65,170gsilk,oneside,carresmall
416,FL-170S-VG-44,250,express,0,43.55,170gsilk,bothsides,carrelarge
417,FL-170S-A4-40,250,saver,4,32.6,170gsilk,oneside,a4
418,FL-170S-A6-40,250,saver,4,16.97,170gsilk,oneside,a6
419,FL-170S-A6-40,250,standard,2,17.86,170gsilk,oneside,a6
420,FL-170S-XL-40,500,saver,4,36.33,170gsilk,oneside,xlong
421,FL-170S-A4-44,500,express,0,60.21,170gsilk,bothsides,a4
422,FL-170S-XL-40,500,express,0,45.53,170gsilk,oneside,xlong
423,FL-170S-XL-40,500,standard,2,40.93,170gsilk,oneside,xlong
424,FL-170S-A7-44,500,express,0,22.62,170gsilk,bothsides,a7
